0	1	full_name	_all	keyword	country_code	name	place_type	average	delta	standard_error
-83.2658495	42.57507	Bloomfield Township, MI	1752.0	23.0	US	Bloomfield Township	city	0.0131278538813	-0.0100347209515	0.00359366435454
-118.3972225	33.8648365	Hermosa Beach, CA	990.0	13.0	US	Hermosa Beach	city	0.0131313131313	-0.0100312617015	0.00478065017765
-81.1821175	35.239512	Gastonia, NC	2055.0	27.0	US	Gastonia	city	0.0131386861314	-0.0100238887014	0.00331817013154
-80.244984	36.0871685	Winston-Salem, NC	7332.0	97.0	US	Winston-Salem	city	0.0132296781233	-0.00993289670949	0.00175668274179
-83.269058	42.6646845	Auburn Hills, MI	1283.0	17.0	US	Auburn Hills	city	0.0132501948558	-0.00991237997698	0.00419943858846
-83.302512	30.8560845	Valdosta, GA	3243.0	43.0	US	Valdosta	city	0.0132593277829	-0.00990324704987	0.00264138123679
-84.3150705	33.8745435	Brookhaven, GA	3766.0	50.0	US	Brookhaven	city	0.0132766861391	-0.00988588869364	0.00245111904819
-80.528713	35.652669	Salisbury, NC	979.0	13.0	US	Salisbury	city	0.0132788559755	-0.0098837188573	0.00480743274115
-85.924871	42.9687165	Allendale, MI	1054.0	14.0	US	Allendale	city	0.0132827324478	-0.00987984238497	0.00463323424235
-77.4870265	38.7483575	Manassas, VA	1799.0	24.0	US	Manassas	city	0.0133407448583	-0.00982182997453	0.00354641031232
-77.553048	39.101836	Leesburg, VA	1049.0	14.0	US	Leesburg	city	0.0133460438513	-0.0098165309815	0.00464426314213
-81.5473325	28.480712	Lake Butler, FL	1497.0	20.0	US	Lake Butler	city	0.0133600534402	-0.00980252139257	0.00388770821826
-70.973641	42.5325755	Peabody, MA	1347.0	18.0	US	Peabody	city	0.0133630289532	-0.00979954587955	0.00409846060513
-89.2232095	37.717654	Carbondale, IL	1195.0	16.0	US	Carbondale	city	0.0133891213389	-0.00977345349387	0.00435131586503
-79.780308	34.1826615	Florence, SC	2763.0	37.0	US	Florence	city	0.0133912414043	-0.00977133342851	0.00286163421871
-96.7349005	33.0612425	Plano, TX	11331.0	152.0	US	Plano	city	0.0134145265202	-0.00974804831262	0.00141309201735
-71.504117	42.7529695	Nashua, NH	2607.0	35.0	US	Nashua	city	0.0134253931722	-0.00973718166056	0.00294600885051
-94.808085	38.886623	Olathe, KS	3127.0	42.0	US	Olathe	city	0.0134314039015	-0.00973117093128	0.00268992779304
-111.6964685	40.2951135	Orem, UT	2010.0	27.0	US	Orem	city	0.0134328358209	-0.00972973901189	0.00335510822833
-96.7311425	43.5410145	Sioux Falls, SD	3573.0	48.0	US	Sioux Falls	city	0.0134340890008	-0.00972848583194	0.00251644854565
-85.569871	42.1979655	Portage, MI	1264.0	17.0	US	Portage	city	0.0134493670886	-0.00971320774418	0.00423088309975
-119.701636	34.429885	Santa Barbara, CA	3490.0	47.0	US	Santa Barbara	city	0.0134670487106	-0.00969552612218	0.00254619610433
-85.425011	31.232221	Dothan, AL	1929.0	26.0	US	Dothan	city	0.0134784862623	-0.00968408857047	0.0034248255044
-78.688827	33.824514	North Myrtle Beach, SC	2588.0	35.0	US	North Myrtle Beach	city	0.0135239567233	-0.00963861810945	0.00295680324944
-87.843186	30.629936	Daphne, AL	1182.0	16.0	US	Daphne	city	0.0135363790186	-0.00962619581417	0.0043751789869
-86.8467525	40.407236	Lafayette, IN	2068.0	28.0	US	Lafayette	city	0.0135396518375	-0.00962292299526	0.00330772423767
-97.079654	32.931834	Grapevine, TX	5518.0	75.0	US	Grapevine	city	0.0135918811163	-0.00957069371644	0.00202494725207
-74.602945	39.25661	Ocean City, NJ	1691.0	23.0	US	Ocean City	city	0.0136014192785	-0.00956115555425	0.00365790783723
-80.6311315	35.4019815	Concord, NC	4336.0	59.0	US	Concord	city	0.0136070110701	-0.00955556376267	0.00228433569477
-118.400264	33.9166485	El Segundo, CA	2276.0	31.0	US	El Segundo	city	0.0136203866432	-0.00954218818955	0.00315295980285
-81.068556	29.190223	Daytona Beach, FL	4839.0	66.0	US	Daytona Beach	city	0.0136391816491	-0.00952339318368	0.00216235378973
-72.9291585	41.298394	New Haven, CT	5791.0	79.0	US	New Haven	city	0.0136418580556	-0.00952071677718	0.00197664091342
-82.534354	28.4838475	Spring Hill, FL	2775.0	38.0	US	Spring Hill	city	0.0136936936937	-0.00946888113909	0.00285544019799
-82.764772	39.9748205	Reynoldsburg, OH	1678.0	23.0	US	Reynoldsburg	city	0.0137067938021	-0.00945578103064	0.00367204998719
-90.945734	30.2850505	Prairieville, LA	2186.0	30.0	US	Prairieville	city	0.0137236962489	-0.00943887858393	0.00321721054867
-71.204591	42.5055345	Burlington, MA	1093.0	15.0	US	Burlington	city	0.0137236962489	-0.00943887858393	0.00454982279094
-87.6991955	42.045437	Evanston, IL	2327.0	32.0	US	Evanston	city	0.013751611517	-0.00941096331581	0.00311821726033
-82.7410435	39.8902325	Pickerington, OH	2615.0	36.0	US	Pickerington	city	0.0137667304015	-0.00939584443125	0.00294149907542
-73.2587125	42.450811	Pittsfield, MA	1016.0	14.0	US	Pittsfield	city	0.0137795275591	-0.00938304727373	0.00471908401043
-97.9087645	31.1214705	Copperas Cove, TX	943.0	13.0	US	Copperas Cove	city	0.0137857900318	-0.00937678480097	0.00489833762784
-93.2620465	44.9706105	Minneapolis, MN	26940.0	372.0	US	Minneapolis	city	0.0138084632517	-0.00935411158111	0.000916443651617
-96.5426045	33.0184605	Wylie, TX	1955.0	27.0	US	Wylie	city	0.013810741688	-0.0093518331448	0.0034019755025
-94.7745775	38.954341	Lenexa, KS	1592.0	22.0	US	Lenexa	city	0.0138190954774	-0.0093434793554	0.00376992778478
-81.972705	28.049601	Lakeland, FL	3473.0	48.0	US	Lakeland	city	0.0138209041175	-0.00934167071531	0.00255242018922
-105.2426865	40.0239815	Boulder, CO	3978.0	55.0	US	Boulder	city	0.0138260432378	-0.00933653159498	0.00238491098201
-77.8581095	40.7835375	State College, PA	2025.0	28.0	US	State College	city	0.0138271604938	-0.00933541433896	0.00334265880422
-122.061771	47.6788125	Redmond, WA	2965.0	41.0	US	Redmond	city	0.0138279932546	-0.00933458157815	0.00276243592922
-94.153889	36.186652	Springdale, AR	1012.0	14.0	US	Springdale	city	0.0138339920949	-0.00932858273792	0.00472840106592
-122.0404295	37.8936665	Walnut Creek, CA	1877.0	26.0	US	Walnut Creek	city	0.0138518913159	-0.00931068351685	0.00347194172004
-122.4790695	37.616095	Pacifica, CA	1010.0	14.0	US	Pacifica	city	0.0138613861386	-0.00930118869417	0.00473308033581
-71.2420715	42.394453	Waltham, MA	2376.0	33.0	US	Waltham	city	0.0138888888889	-0.0092736859439	0.00308589642035
-97.2213645	32.9395975	Keller, TX	1150.0	16.0	US	Keller	city	0.0139130434783	-0.00924953135452	0.00443563337567
-80.1171165	26.931496	Jupiter, FL	1653.0	23.0	US	Jupiter	city	0.0139140955838	-0.009248479249	0.00369971385561
-83.6339035	41.0550135	Findlay, OH	1437.0	20.0	US	Findlay	city	0.0139178844816	-0.00924469035123	0.00396804125466
-94.3783325	39.0880045	Independence, MO	2802.0	39.0	US	Independence	city	0.0139186295503	-0.00924394528246	0.00284164942149
-85.672627	40.1053985	Anderson, IN	1580.0	22.0	US	Anderson	city	0.0139240506329	-0.00923852419987	0.00378421688636
-85.510207	36.1395275	Cookeville, TN	1004.0	14.0	US	Cookeville	city	0.0139442231076	-0.00921835172521	0.00474720193955
-94.972361	35.9163365	Tahlequah, OK	932.0	13.0	US	Tahlequah	city	0.0139484978541	-0.00921407697871	0.00492715933359
-87.985476	42.095656	Arlington Heights, IL	930.0	13.0	US	Arlington Heights	city	0.0139784946237	-0.00918408020913	0.00493245450904
-84.1920685	34.038017	Johns Creek, GA	1213.0	17.0	US	Johns Creek	city	0.0140148392415	-0.00914773559123	0.0043189100828
-81.3322935	28.7574865	Lake Mary, FL	998.0	14.0	US	Lake Mary	city	0.0140280561122	-0.00913451872056	0.00476145070178
-115.3353435	36.120959	Summerlin South, NV	997.0	14.0	US	Summerlin South	city	0.0140421263791	-0.00912044845365	0.00476383799233
-86.791549	36.200008	Nashville, TN	43147.0	607.0	US	Nashville	city	0.0140681855054	-0.00909438932742	0.000724151209615
-86.1324485	39.9632495	Carmel, IN	3409.0	48.0	US	Carmel	city	0.0140803754767	-0.0090821993561	0.00257626813675
-122.4359785	37.7706565	San Francisco, CA	68800.0	971.0	US	San Francisco	city	0.014113372093	-0.00904920273976	0.000573469524847
-98.219125	32.21631	Stephenville, TX	1913.0	27.0	US	Stephenville	city	0.0141139571354	-0.00904861769739	0.0034391180047
-122.2740545	47.905972	Mukilteo, WA	1131.0	16.0	US	Mukilteo	city	0.0141467727675	-0.00901580206532	0.00447273595202
-81.9215795	41.4445855	Westlake, OH	1410.0	20.0	US	Westlake	city	0.0141843971631	-0.00897817766966	0.00400585298377
-85.242564	35.0919545	Chattanooga, TN	8805.0	125.0	US	Chattanooga	city	0.0141964792731	-0.00896609555964	0.00160302347636
-73.5300925	40.7681405	Hicksville, NY	1396.0	20.0	US	Hicksville	city	0.0143266475645	-0.00883592726831	0.00402588952956
-111.8583985	33.63934	Scottsdale, AZ	11507.0	165.0	US	Scottsdale	city	0.0143390979404	-0.0088234768924	0.00140224372835
-96.8917385	33.079014	The Colony, TX	1254.0	18.0	US	The Colony	city	0.0143540669856	-0.00880850784714	0.00424771915154
-94.5592815	39.1000485	Kansas City, MO	22384.0	322.0	US	Kansas City	city	0.0143852751966	-0.00877729963622	0.00100539266917
-70.9963275	42.4192015	Revere, MA	973.0	14.0	US	Revere	city	0.0143884892086	-0.00877408562415	0.00482223246649
-96.690937	32.9644845	Richardson, TX	4857.0	70.0	US	Richardson	city	0.0144121885938	-0.008750386239	0.00215834323829
-83.986413	35.7261815	Maryville, TN	1318.0	19.0	US	Maryville	city	0.0144157814871	-0.00874679334568	0.00414330455741
-97.6547945	31.0533845	Harker Heights, TX	1521.0	22.0	US	Harker Heights	city	0.0144641683103	-0.00869840652246	0.00385691400487
-73.8972405	41.251326	Croton-on-Hudson, NY	1037.0	15.0	US	Croton-on-Hudson	city	0.0144648023144	-0.00869777251842	0.00467105719027
-122.5447365	47.215098	University Place, WA	1037.0	15.0	US	University Place	city	0.0144648023144	-0.00869777251842	0.00467105719027
-117.656773	33.603508	Mission Viejo, CA	2000.0	29.0	US	Mission Viejo	city	0.0145	-0.00866257483278	0.00336348554032
-122.5207275	37.9865425	San Rafael, CA	1310.0	19.0	US	San Rafael	city	0.0145038167939	-0.00865875803889	0.00415593661281
-79.467812	36.078021	Burlington, NC	1172.0	17.0	US	Burlington	city	0.0145051194539	-0.00865745537886	0.00439380477987
-121.877735	37.6629475	Pleasanton, CA	2068.0	30.0	US	Pleasanton	city	0.0145067698259	-0.00865580500687	0.00330772423767
-79.179013	37.4009555	Lynchburg, VA	2273.0	33.0	US	Lynchburg	city	0.0145182578091	-0.00864431702372	0.00315503982054
-84.1339925	34.008338	Duluth, GA	1032.0	15.0	US	Duluth	city	0.0145348837209	-0.00862769111185	0.00468235906304
-73.9685415	40.780709	Manhattan, NY	191272.0	2781.0	US	Manhattan	city	0.0145395039525	-0.0086230708803	0.000343936971896
-86.392482	39.6899065	Plainfield, IN	1096.0	16.0	US	Plainfield	city	0.014598540146	-0.0085640346868	0.00454359157671
-92.12284	46.7583345	Duluth, MN	1781.0	26.0	US	Duluth	city	0.014598540146	-0.0085640346868	0.00356428647868
-74.209999	40.8249045	Montclair, NJ	1643.0	24.0	US	Montclair	city	0.0146074254413	-0.00855514939152	0.00371095579539
-119.9873565	38.893409	South Lake Tahoe, CA	1299.0	19.0	US	South Lake Tahoe	city	0.0146266358737	-0.00853593895904	0.00417349586241
-95.1894685	29.511978	Friendswood, TX	1435.0	21.0	US	Friendswood	city	0.0146341463415	-0.00852842849132	0.00397080547739
-116.9030105	33.9251585	Banning, CA	1093.0	16.0	US	Banning	city	0.0146386093321	-0.00852396550067	0.00454982279094
-78.855078	35.7232	Apex, NC	1093.0	16.0	US	Apex	city	0.0146386093321	-0.00852396550067	0.00454982279094
-93.4648835	45.1085325	Maple Grove, MN	1091.0	16.0	US	Maple Grove	city	0.0146654445463	-0.0084971302865	0.00455399120482
-84.340338	34.0412115	Roswell, GA	2113.0	31.0	US	Roswell	city	0.0146710837672	-0.00849149106563	0.00327231282371
-83.3997795	33.9563835	Athens, GA	5930.0	87.0	US	Athens	city	0.014671163575	-0.00849141125774	0.00195333717814
-88.0126575	41.8734965	Lombard, IL	1634.0	24.0	US	Lombard	city	0.0146878824969	-0.00847469233584	0.00372116165184
-122.696391	45.411248	Lake Oswego, OR	950.0	14.0	US	Lake Oswego	city	0.0147368421053	-0.00842573272752	0.00488025775418
-81.371775	28.625735	Maitland, FL	949.0	14.0	US	Maitland	city	0.0147523709168	-0.00841020391603	0.00488282834048
-94.7325985	31.3324925	Lufkin, TX	1285.0	19.0	US	Lufkin	city	0.0147859922179	-0.00837658261489	0.00419616927026
-101.897173	33.5705265	Lubbock, TX	11964.0	177.0	US	Lubbock	city	0.0147943831494	-0.00836819168334	0.00137520157362
-95.770195	36.0393055	Broken Arrow, OK	2691.0	40.0	US	Broken Arrow	city	0.0148643626904	-0.00829821214233	0.00289966424842
-82.8541995	40.021793	Gahanna, OH	1676.0	25.0	US	Gahanna	city	0.0149164677804	-0.00824610705235	0.00367424029456
-78.878866	33.7033905	Myrtle Beach, SC	7364.0	110.0	US	Myrtle Beach	city	0.0149375339489	-0.00822504088384	0.00175286178514
-86.741158	33.4513005	Vestavia Hills, AL	1137.0	17.0	US	Vestavia Hills	city	0.0149516270888	-0.00821094774395	0.00446091892753
-122.2956495	37.83855	Emeryville, CA	1203.0	18.0	US	Emeryville	city	0.0149625935162	-0.00819998131657	0.00433682351548
-77.4771055	39.0311595	Ashburn, VA	1670.0	25.0	US	Ashburn	city	0.0149700598802	-0.00819251495254	0.00368083480832
-84.237267	43.6358535	Midland, MI	1068.0	16.0	US	Midland	city	0.0149812734082	-0.00818130142454	0.00460276642509
-82.77283	27.904263	Largo, FL	2065.0	31.0	US	Largo	city	0.0150121065375	-0.00815046829525	0.0033101260709
-77.2079325	39.136097	Gaithersburg, MD	2392.0	36.0	US	Gaithersburg	city	0.0150501672241	-0.0081124076087	0.00307555837984
-121.172848	38.667887	Folsom, CA	1926.0	29.0	US	Folsom	city	0.015057113188	-0.00810546164483	0.00342749177612
-87.7899005	41.8871295	Oak Park, IL	1654.0	25.0	US	Oak Park	city	0.0151148730351	-0.00804770179772	0.00369859527241
-95.087029	29.497157	League City, TX	3306.0	50.0	US	League City	city	0.0151240169389	-0.00803855789389	0.00261609275575
-84.312419	37.739209	Richmond, KY	1451.0	22.0	US	Richmond	city	0.0151619572708	-0.00800061756194	0.00394885199623
-76.7701715	39.344992	Milford Mill, MD	989.0	15.0	US	Milford Mill	city	0.0151668351871	-0.00799573964573	0.00478306647813
-83.605217	41.5525265	Perrysburg, OH	1186.0	18.0	US	Perrysburg	city	0.0151770657673	-0.0079855090655	0.00436779471331
-118.9188865	34.188478	Thousand Oaks, CA	3292.0	50.0	US	Thousand Oaks	city	0.0151883353584	-0.00797423947434	0.00262164962722
-86.1205405	41.7348625	Granger, IN	1119.0	17.0	US	Granger	city	0.0151921358356	-0.00797043899722	0.00449665449664
-96.839573	32.405584	Waxahachie, TX	1775.0	27.0	US	Waxahachie	city	0.0152112676056	-0.00795130722715	0.0035703055426
-80.400931	25.669267	The Crossings, FL	1378.0	21.0	US	The Crossings	city	0.0152394775036	-0.00792309732916	0.00405209812877
-77.229267	38.697014	Lorton, VA	916.0	14.0	US	Lorton	city	0.0152838427948	-0.00787873203802	0.00497000500381
-82.7553405	27.9927105	Clearwater, FL	4574.0	70.0	US	Clearwater	city	0.015303891561	-0.00785868327179	0.0022241111262
-99.3176895	38.88195	Hays, KS	1045.0	16.0	US	Hays	city	0.0153110047847	-0.0078515700481	0.00465314319449
-97.907807	38.066142	Hutchinson, KS	1045.0	16.0	US	Hutchinson	city	0.0153110047847	-0.0078515700481	0.00465314319449
-83.8312995	34.3006325	Gainesville, GA	1110.0	17.0	US	Gainesville	city	0.0153153153153	-0.00784725951747	0.00451484737402
-98.349785	40.9310835	Grand Island, NE	914.0	14.0	US	Grand Island	city	0.0153172866521	-0.00784528818071	0.00497543967465
-74.26299	40.7913595	West Orange, NJ	1822.0	28.0	US	West Orange	city	0.0153677277717	-0.0077948470611	0.00352395518298
-96.5745935	39.2099285	Manhattan, KS	2211.0	34.0	US	Manhattan	city	0.0153776571687	-0.00778491766408	0.00319897017859
-93.166616	44.8184775	Eagan, MN	1429.0	22.0	US	Eagan	city	0.0153953813856	-0.0077671934472	0.00397913293599
-84.092503	39.864239	Huber Heights, OH	1234.0	19.0	US	Huber Heights	city	0.015397082658	-0.00776549217476	0.00428200315518
-76.7972215	39.4219875	Owings Mills, MD	1751.0	27.0	US	Owings Mills	city	0.0154197601371	-0.00774281469572	0.00359469038293
-71.4356815	42.305097	Framingham, MA	2070.0	32.0	US	Framingham	city	0.0154589371981	-0.00770363763472	0.00330612591709
-111.8728685	40.498391	Draper, UT	1423.0	22.0	US	Draper	city	0.0154602951511	-0.00770227968169	0.00398751300761
-122.3673775	37.5861125	Burlingame, CA	969.0	15.0	US	Burlingame	city	0.015479876161	-0.00768269867179	0.0048321752244
-81.571184	28.6056035	Ocoee, FL	969.0	15.0	US	Ocoee	city	0.015479876161	-0.00768269867179	0.0048321752244
-73.4729785	41.4081195	Danbury, CT	2580.0	40.0	US	Danbury	city	0.015503875969	-0.00765869886379	0.00296138389239
-84.76301	33.3799165	Newnan, GA	1290.0	20.0	US	Newnan	city	0.015503875969	-0.00765869886379	0.00418802926401
-86.793917	33.5422375	Birmingham, AL	10150.0	158.0	US	Birmingham	city	0.0155665024631	-0.00759607236973	0.0014930403391
-81.267942	32.099476	Pooler, GA	963.0	15.0	US	Pooler	city	0.0155763239875	-0.00758625084525	0.0048472053547
-81.6988865	28.0173055	Winter Haven, FL	1412.0	22.0	US	Winter Haven	city	0.0155807365439	-0.00758183828887	0.00400301497209
-89.338039	31.310637	Hattiesburg, MS	3261.0	51.0	US	Hattiesburg	city	0.015639374425	-0.00752320040776	0.00263408122863
-82.5670075	35.5390725	Asheville, NC	3580.0	56.0	US	Asheville	city	0.0156424581006	-0.00752011673223	0.0025139871268
-94.9679915	29.3800455	Texas City, TX	1470.0	23.0	US	Texas City	city	0.0156462585034	-0.00751631632938	0.00392324920525
-117.2879235	33.121484	Carlsbad, CA	4218.0	66.0	US	Carlsbad	city	0.0156472261735	-0.00751534865924	0.00231606783436
-95.5398525	30.1812515	The Woodlands, TX	4215.0	66.0	US	The Woodlands	city	0.0156583629893	-0.00750421184346	0.00231689191118
-83.7299715	42.2708395	Ann Arbor, MI	6258.0	98.0	US	Ann Arbor	city	0.0156599552573	-0.00750261957551	0.00190145820311
-79.9806895	40.431389	Pittsburgh, PA	23724.0	372.0	US	Pittsburgh	city	0.0156803237228	-0.00748225110997	0.000976586249689
-73.47405	40.7835165	Plainview, NY	956.0	15.0	US	Plainview	city	0.015690376569	-0.00747219826375	0.00486491903289
-81.016772	29.236992	Seabreeze, FL	1019.0	16.0	US	Seabreeze	city	0.0157016683023	-0.00746090653053	0.0047121322502
-74.9096475	39.8877485	Marlton, NJ	1400.0	22.0	US	Marlton	city	0.0157142857143	-0.0074482891185	0.00402013414487
-73.6694495	40.5886235	Long Beach, NY	1081.0	17.0	US	Long Beach	city	0.0157261794635	-0.00743639536932	0.00457500650428
-96.8320095	32.9597875	Addison, TX	2668.0	42.0	US	Addison	city	0.0157421289355	-0.00742044589725	0.00291213598017
-122.0238405	37.378397	Sunnyvale, CA	3112.0	49.0	US	Sunnyvale	city	0.0157455012853	-0.00741707354744	0.00269640279509
-85.6981875	38.3351355	Jeffersonville, IN	1904.0	30.0	US	Jeffersonville	city	0.015756302521	-0.00740627231178	0.00344723658965
-71.112377	42.3781975	Cambridge, MA	6211.0	98.0	US	Cambridge	city	0.0157784575753	-0.00738411725751	0.00190863901975
-88.728421	34.2640735	Tupelo, MS	1708.0	27.0	US	Tupelo	city	0.0158079625293	-0.00735461230351	0.00363965843997
-88.279219	40.1074845	Champaign, IL	2845.0	45.0	US	Champaign	city	0.0158172231986	-0.00734535163419	0.0028200929798
-73.554097	41.0983345	Stamford, CT	3855.0	61.0	US	Stamford	city	0.0158236057069	-0.00733896912591	0.00242265945775
-94.3782315	38.916093	Lee's Summit, MO	3154.0	50.0	US	Lee's Summit	city	0.0158528852251	-0.00730968960767	0.00267838940473
-74.214139	40.766601	East Orange, NJ	2018.0	32.0	US	East Orange	city	0.01585728444	-0.00730529039274	0.003348451261
-83.157747	42.507218	Royal Oak, MI	2263.0	36.0	US	Royal Oak	city	0.0159080866107	-0.00725448822209	0.00316200305969
-78.871284	38.438306	Harrisonburg, VA	1319.0	21.0	US	Harrisonburg	city	0.0159211523882	-0.00724142244461	0.0041417336362
-84.5321325	33.9481235	Marietta, GA	3390.0	54.0	US	Marietta	city	0.0159292035398	-0.00723337129296	0.00258347767947
-77.26434	39.1701115	Germantown, MD	2632.0	42.0	US	Germantown	city	0.0159574468085	-0.00720512802427	0.00293198416431
-96.053431	41.275721	Omaha, NE	22363.0	357.0	US	Omaha	city	0.0159638688906	-0.00719870594221	0.00100586461595
-77.017853	39.0083495	Silver Spring, MD	3879.0	62.0	US	Silver Spring	city	0.0159835009023	-0.00717907393049	0.0024151531362
-122.3001295	47.827984	Lynnwood, WA	1125.0	18.0	US	Lynnwood	city	0.016	-0.00716257483278	0.00448464738709
-96.699604	33.1946515	McKinney, TX	5792.0	93.0	US	McKinney	city	0.0160566298343	-0.00710594499853	0.00197647027062
-117.1725435	32.650102	Coronado, CA	1743.0	28.0	US	Coronado	city	0.0160642570281	-0.00709831780467	0.00360293037169
-74.2327845	40.7256935	Irvington, NJ	1805.0	29.0	US	Irvington	city	0.0160664819945	-0.00709609283832	0.00354051109507
-121.436217	37.72335	Tracy, CA	6659.0	107.0	US	Tracy	city	0.0160684787506	-0.00709409608222	0.00184331711452
-77.1631025	39.087055	Rockville, MD	2983.0	48.0	US	Rockville	city	0.0160911833724	-0.00707139146034	0.00275408878126
-80.1223555	26.301198	Deerfield Beach, FL	2175.0	35.0	US	Deerfield Beach	city	0.016091954023	-0.0070706208098	0.00322533576332
-93.666378	32.5246725	Bossier City, LA	1801.0	29.0	US	Bossier City	city	0.0161021654636	-0.00706040936915	0.00354444063135
-77.277155	38.7936215	Burke, VA	993.0	16.0	US	Burke	city	0.0161127895267	-0.0070497853061	0.00477342318913
-76.731008	39.967009	York, PA	1734.0	28.0	US	York	city	0.0161476355248	-0.00701493930799	0.00361226843584
-73.825288	42.7466125	Colonie, NY	1113.0	18.0	US	Colonie	city	0.0161725067385	-0.00699006809424	0.00450875856832
-121.9415795	37.758225	San Ramon, CA	1113.0	18.0	US	San Ramon	city	0.0161725067385	-0.00699006809424	0.00450875856832
-85.2269245	42.308297	Battle Creek, MI	1109.0	18.0	US	Battle Creek	city	0.0162308385933	-0.00693173623946	0.00451688246422
-87.8757025	41.991771	Rosemont, IL	1414.0	23.0	US	Rosemont	city	0.0162659123055	-0.00689666252727	0.00400018298378
-81.986834	26.63648	Cape Coral, FL	4480.0	73.0	US	Cape Coral	city	0.0162946428571	-0.00686793197564	0.00224732330665
-96.9336585	35.347545	Shawnee, OK	1042.0	17.0	US	Shawnee	city	0.0163147792706	-0.00684779556215	0.00465983676284
-87.3198245	41.484822	Merrillville, IN	1525.0	25.0	US	Merrillville	city	0.016393442623	-0.00676913220983	0.00385185243575
-96.672767	33.1123165	Allen, TX	3474.0	57.0	US	Allen	city	0.0164075993092	-0.00675497552363	0.00255205280236
-89.6596895	39.774346	Springfield, IL	3532.0	58.0	US	Springfield	city	0.0164212910532	-0.00674128377956	0.00253101206486
-77.0661695	39.05898	Wheaton, MD	1338.0	22.0	US	Wheaton	city	0.01644245142	-0.00672012341275	0.00411222156362
-80.087032	42.110703	Erie, PA	5524.0	91.0	US	Erie	city	0.0164735698769	-0.00668900495588	0.00202384723537
-72.8815725	41.5990055	Southington, CT	1092.0	18.0	US	Southington	city	0.0164835164835	-0.00667905834927	0.00455190556642
-81.633705	38.347486	Charleston, WV	2607.0	43.0	US	Charleston	city	0.0164940544687	-0.00666852036405	0.00294600885051
-81.1096165	32.0172845	Savannah, GA	7637.0	126.0	US	Savannah	city	0.0164986251146	-0.00666394971821	0.00172124688582
-95.824553	29.783996	Katy, TX	2545.0	42.0	US	Katy	city	0.0165029469548	-0.00665962787797	0.00298167750941
-97.4174195	42.025405	Norfolk, NE	969.0	16.0	US	Norfolk	city	0.0165118679051	-0.00665070692773	0.0048321752244
-81.511516	41.1652465	Cuyahoga Falls, OH	1695.0	28.0	US	Cuyahoga Falls	city	0.0165191740413	-0.00664340079149	0.0036535891724
-81.7707575	24.5693445	Key West, FL	1816.0	30.0	US	Key West	city	0.0165198237885	-0.00664275104424	0.00352977189426
-83.1407835	42.460877	Ferndale, MI	1028.0	17.0	US	Ferndale	city	0.0165369649805	-0.00662560985224	0.0046914598667
-95.913642	36.1093915	Tulsa, OK	11607.0	192.0	US	Tulsa	city	0.0165417420522	-0.00662083278057	0.00139619015265
-87.2046595	30.4547915	Pensacola, FL	2716.0	45.0	US	Pensacola	city	0.0165684830633	-0.00659409176946	0.00288628810805
-97.35762	35.470364	Midwest City, OK	2052.0	34.0	US	Midwest City	city	0.0165692007797	-0.00659337405306	0.00332059480861
-88.7537095	41.927807	DeKalb, IL	1145.0	19.0	US	DeKalb	city	0.0165938864629	-0.0065686883699	0.00444530761481
-117.7751835	33.547673	Laguna Beach, CA	1506.0	25.0	US	Laguna Beach	city	0.0166002656042	-0.00656230922853	0.00387607415262
-78.837021	35.7561885	Cary, NC	4454.0	74.0	US	Cary	city	0.0166142792995	-0.00654829553328	0.00225387308021
-74.032258	40.7463795	Hoboken, NJ	3309.0	55.0	US	Hoboken	city	0.016621335751	-0.0065412390818	0.00261490658804
-95.5472695	30.7060885	Huntsville, TX	2585.0	43.0	US	Huntsville	city	0.0166344294004	-0.0065281454324	0.0029585184985
-80.1491725	26.150368	Fort Lauderdale, FL	11172.0	186.0	US	Fort Lauderdale	city	0.0166487647691	-0.00651381006372	0.00142311206083
-73.763825	42.7391215	Latham, NY	1441.0	24.0	US	Latham	city	0.0166551006246	-0.00650747420822	0.00396253008359
-95.31704	32.3156615	Tyler, TX	5983.0	100.0	US	Tyler	city	0.0167140230654	-0.00644855176743	0.00194466618006
-108.5746165	39.0917505	Grand Junction, CO	1192.0	20.0	US	Grand Junction	city	0.0167785234899	-0.00638405134285	0.00435678807327
-84.212973	33.8503965	Tucker, GA	1072.0	18.0	US	Tucker	city	0.0167910447761	-0.00637153005666	0.00459417114882
-81.4450205	41.313074	Twinsburg, OH	1191.0	20.0	US	Twinsburg	city	0.016792611251	-0.00636996358173	0.00435861673571
-118.48042	34.022688	Santa Monica, CA	9584.0	161.0	US	Santa Monica	city	0.0167988313856	-0.00636374344714	0.00153649503171
-77.4677235	37.6370075	Glen Allen, VA	1129.0	19.0	US	Glen Allen	city	0.0168290522586	-0.00633352257415	0.00447669587838
-82.161782	28.012167	Plant City, FL	1188.0	20.0	US	Plant City	city	0.016835016835	-0.00632755799777	0.00436411656974
-121.739163	38.5585535	Davis, CA	3142.0	53.0	US	Davis	city	0.0168682367919	-0.00629433804093	0.00268349921428
-87.7065655	30.2868275	Gulf Shores, AL	1184.0	20.0	US	Gulf Shores	city	0.0168918918919	-0.00627068294089	0.00437148217256
-82.114383	41.3608395	Elyria, OH	2544.0	43.0	US	Elyria	city	0.0169025157233	-0.00626005910951	0.00298226347335
